timestamp,PB11,,Water,Level,in,m,NAP
20,03,2008,18,00,00.000,-4.12
20,03,2008,19,00,00.000,-4.06
20,03,2008,20,00,00.000,-4.03
20,03,2008,21,00,00.000,-3.95
20,03,2008,22,00,00.000,-3.93
20,03,2008,23,00,00.000,-3.92
21,03,2008,00,00,00.000,-3.91
21,03,2008,01,00,00.000,-3.91
21,03,2008,02,00,00.000,-3.91
21,03,2008,03,00,00.000,-3.91
21,03,2008,04,00,00.000,-3.91
21,03,2008,05,00,00.000,-3.91
21,03,2008,06,00,00.000,-3.91
21,03,2008,07,00,00.000,-3.9
21,03,2008,08,00,00.000,-3.91
21,03,2008,09,00,00.000,-3.9
21,03,2008,10,00,00.000,-3.91
21,03,2008,11,00,00.000,-3.91
21,03,2008,12,00,00.000,-3.91
21,03,2008,13,00,00.000,-3.9
21,03,2008,14,00,00.000,-3.91
21,03,2008,15,00,00.000,-3.91
21,03,2008,16,00,00.000,-3.9
21,03,2008,17,00,00.000,-3.91
21,03,2008,18,00,00.000,-3.91
21,03,2008,19,00,00.000,-3.91
21,03,2008,20,00,00.000,-3.91
21,03,2008,21,00,00.000,-3.91
21,03,2008,22,00,00.000,-3.91
21,03,2008,23,00,00.000,-3.9
22,03,2008,00,00,00.000,-3.91
22,03,2008,01,00,00.000,-3.9
22,03,2008,02,00,00.000,-3.88
22,03,2008,03,00,00.000,-3.89
22,03,2008,04,00,00.000,-3.88
22,03,2008,05,00,00.000,-3.89
22,03,2008,06,00,00.000,-3.9
22,03,2008,07,00,00.000,-3.9
22,03,2008,08,00,00.000,-3.9
22,03,2008,09,00,00.000,-3.9
22,03,2008,10,00,00.000,-3.9
22,03,2008,11,00,00.000,-3.91
22,03,2008,12,00,00.000,-3.91
22,03,2008,13,00,00.000,-3.91
22,03,2008,14,00,00.000,-3.92
22,03,2008,15,00,00.000,-3.91
22,03,2008,16,00,00.000,-3.92
22,03,2008,17,00,00.000,-3.91
22,03,2008,18,00,00.000,-3.92
22,03,2008,19,00,00.000,-3.92
22,03,2008,20,00,00.000,-3.92
22,03,2008,21,00,00.000,-3.92
22,03,2008,22,00,00.000,-3.92
22,03,2008,23,00,00.000,-3.93
23,03,2008,00,00,00.000,-3.93
23,03,2008,01,00,00.000,-3.93
23,03,2008,02,00,00.000,-3.93
23,03,2008,03,00,00.000,-3.94
23,03,2008,04,00,00.000,-3.94
23,03,2008,05,00,00.000,-3.93
23,03,2008,06,00,00.000,-3.94
23,03,2008,07,00,00.000,-3.94
23,03,2008,08,00,00.000,-3.94
23,03,2008,09,00,00.000,-3.95
23,03,2008,10,00,00.000,-3.95
23,03,2008,11,00,00.000,-3.94
23,03,2008,12,00,00.000,-3.95
23,03,2008,13,00,00.000,-3.95
23,03,2008,14,00,00.000,-3.96
23,03,2008,15,00,00.000,-3.95
23,03,2008,16,00,00.000,-3.95
23,03,2008,17,00,00.000,-3.95
23,03,2008,18,00,00.000,-3.95
23,03,2008,19,00,00.000,-3.96
23,03,2008,20,00,00.000,-3.96
23,03,2008,21,00,00.000,-3.96
23,03,2008,22,00,00.000,-3.97
23,03,2008,23,00,00.000,-3.96
24,03,2008,00,00,00.000,-3.96
24,03,2008,01,00,00.000,-3.96
24,03,2008,02,00,00.000,-3.97
24,03,2008,03,00,00.000,-3.96
24,03,2008,04,00,00.000,-3.97
24,03,2008,05,00,00.000,-3.96
24,03,2008,06,00,00.000,-3.96
24,03,2008,07,00,00.000,-3.96
24,03,2008,08,00,00.000,-3.97
24,03,2008,09,00,00.000,-3.96
24,03,2008,10,00,00.000,-3.95
24,03,2008,11,00,00.000,-3.95
24,03,2008,12,00,00.000,-3.95
24,03,2008,13,00,00.000,-3.96
24,03,2008,14,00,00.000,-3.96
24,03,2008,15,00,00.000,-3.96
24,03,2008,16,00,00.000,-3.96
24,03,2008,17,00,00.000,-3.97
24,03,2008,18,00,00.000,-3.98
24,03,2008,19,00,00.000,-3.97
24,03,2008,20,00,00.000,-3.97
24,03,2008,21,00,00.000,-3.98
24,03,2008,22,00,00.000,-3.98
24,03,2008,23,00,00.000,-3.98
25,03,2008,00,00,00.000,-3.98
25,03,2008,01,00,00.000,-3.98
25,03,2008,02,00,00.000,-3.98
25,03,2008,03,00,00.000,-3.98
25,03,2008,04,00,00.000,-3.98
25,03,2008,05,00,00.000,-3.99
25,03,2008,06,00,00.000,-3.99
25,03,2008,07,00,00.000,-4
25,03,2008,08,00,00.000,-3.99
25,03,2008,09,00,00.000,-3.99
